sedalea,sedaleaname,year,fips,stateabb,multi_comp,subcat,subgroup,gap,gradecenter,tot_asmts,cellcount,mn_asmts,flag_estasmt,cs_mn_avg_ol,cs_mn_avg_ol_se,cs_mn_avg_ol_se_adj,cs_mn_avg_eb,cs_mn_avg_eb_se,cs_mn_avg_eb_se_adj
2508640,Norfolk,2018,25,MA,0,race,wag,1,5.5,2248,8,281,0,-.1138518333585722,.1547097320822357,.1547097320822357,-.3579932747820758,.0137957925478572,.0137957925478572
2508640,Norfolk,2018,25,MA,0,race,whg,1,5.5,2290,12,190.8333333333333,0,.2445878486761781,.1082374309514795,.1082374309514795,.2024235915862427,.00290444119385,.00290444119385
2508640,Norfolk,2018,25,MA,0,race,wht,0,5.5,2204,12,183.6666666666667,0,.6664746341406744,.0223069925219512,.0251238366795687,.6678114882616621,.0168023986052222,.0203424444726341
2508670,North Adams,2018,25,MA,0,all,all,0,5.5,1305,12,108.75,0,-.1213283105411356,.0265347379537787,.0289430055868937,-.1212588696769127,.019554130593397,.0226684466052937
2508670,North Adams,2018,25,MA,0,ecd,ecd,0,5.5,839,12,69.91666666666667,0,-.2991722852841033,.0354348428159157,.0372724206286083,-.2905420988873239,.0233948779372327,.0260540738068243
2508670,North Adams,2018,25,MA,0,gender,fem,0,5.5,658,12,54.83333333333334,0,-.0414873763307374,.0402658043359896,.0418920070294018,-.0652638414923702,.0199526192276158,.023013071552395
2508670,North Adams,2018,25,MA,0,race,hsp,0,5.5,68,12,5.666666666666667,0,-.0251401781609504,.1309987988910208,.1315077585734673,.0338647060280705,.0197323617421274,.0228223694684754
2508670,North Adams,2018,25,MA,0,gender,mal,0,5.5,647,12,53.91666666666666,0,-.1832384149791269,.0424044927005066,.0439516354111491,-.1837834692866316,.0198781090240842,.0229485003128048
2508670,North Adams,2018,25,MA,0,gender,mfg,1,5.5,1305,12,108.75,0,-.1417510386483895,.058476285791862,.058476285791862,-.1185196277942613,.0053402421188887,.0053402421188887
2508670,North Adams,2018,25,MA,0,ecd,nec,0,5.5,466,12,38.83333333333334,0,.2328644110690752,.0473968097026216,.0487858875507434,.1760672658491616,.0262141891862696,.0286125525412705
2508670,North Adams,2018,25,MA,0,ecd,neg,1,5.5,1305,12,108.75,0,.5320366963531785,.0591784222109307,.0591784222109307,.4666093647364854,.0216743161798545,.0216743161798545
2508670,North Adams,2018,25,MA,0,race,whg,1,5.5,1162,12,96.83333333333333,0,-.0687798183551529,.1345478062863268,.1345478062863268,-.1528643346812855,.0030140920799332,.0030140920799332
2508670,North Adams,2018,25,MA,0,race,wht,0,5.5,1094,12,91.16666666666667,0,-.0939199965161034,.0306989717347799,.0328029285232289,-.118999628653215,.0196073123520638,.0227143378927236
2508700,North Andover,2018,25,MA,0,all,all,0,5.5,4383,12,365.25,0,.5890951285736741,.017049446768433,.0205982739382911,.5869131275529227,.0146350078982955,.0185924152389247
2508700,North Andover,2018,25,MA,0,race,asn,0,5.5,352,12,29.33333333333333,0,1.091614333448865,.0595926280733596,.0607032665909918,1.053368424417527,.0198219358318061,.022899860007294
2508700,North Andover,2018,25,MA,0,race,blk,0,5.5,160,12,13.33333333333333,0,.2838567874525152,.0714502527401916,.0723791673809841,.1903285654043513,.0161722301552907,.0198251223559685
2508700,North Andover,2018,25,MA,0,ecd,ecd,0,5.5,770,12,64.16666666666667,0,-.0235946900137756,.0380182497657801,.0397365394741476,-.0066578414790469,.0213041000840399,.0241941961764431
2508700,North Andover,2018,25,MA,0,gender,fem,0,5.5,2141,12,178.4166666666667,0,.6902304524621706,.0238699008784889,.0265212635837009,.6844481110653977,.0151396092979417,.0189921620129923
2508700,North Andover,2018,25,MA,0,race,hsp,0,5.5,454,12,37.83333333333334,0,-.004073578868643,.0497239233949497,.0510497190189532,-.0066393634907869,.0148709850515825,.0187787285149399
2508700,North Andover,2018,25,MA,0,gender,mal,0,5.5,2242,12,186.8333333333333,0,.4934389093243345,.0238140478042398,.0264710054011908,.4927267487805237,.0150461783600717,.0189177676134505
2508700,North Andover,2018,25,MA,0,gender,mfg,1,5.5,4383,12,365.25,0,-.1967915431378361,.0337176665973715,.0337176665973715,-.191721362284874,.0052180782450117,.0052180782450117
2508700,North Andover,2018,25,MA,0,ecd,nec,0,5.5,3613,12,301.0833333333333,0,.7202392915613128,.0183177493672226,.0216597598326398,.7153686995586888,.0162982751746487,.0199280762218032
2508700,North Andover,2018,25,MA,0,ecd,neg,1,5.5,4383,12,365.25,0,.7438339815750884,.0422010338396303,.0422010338396303,.7220265410377357,.0170625772289245,.0170625772289245
2508700,North Andover,2018,25,MA,0,race,wag,1,5.5,3625,12,302.0833333333333,0,-.4710018387615318,.0626864782535585,.0626864782535585,-.4301161271482525,.0134401319150811,.0134401319150811
2508700,North Andover,2018,25,MA,0,race,wbg,1,5.5,3433,12,286.0833333333333,0,.3367557072348185,.074050333232075,.074050333232075,.4329237318649234,.0070191904070369,.0070191904070369
2508700,North Andover,2018,25,MA,0,race,whg,1,5.5,3727,12,310.5833333333333,0,.6246860735559767,.0533927129197507,.0533927129197507,.6298916607600615,.0029789599156308,.0029789599156308
2508700,North Andover,2018,25,MA,0,race,wht,0,5.5,3273,12,272.75,0,.6206124946873337,.0194502759657567,.0226256157766224,.6232522972692747,.0147001672827519,.0186437487210678
2508730,North Attleborough,2018,25,MA,0,all,all,0,5.5,4153,12,346.0833333333333,0,.5376125404142844,.0162774774927932,.0199640058018335,.5265729127051995,.014146964132545,.0182107397543577
2508730,North Attleborough,2018,25,MA,0,race,asn,0,5.5,193,10,19.3,0,1.150656046369513,.0731440168054615,.0740516876820838,1.022046476516759,.0195867523894027,.0226965926384821
2508730,North Attleborough,2018,25,MA,0,race,blk,0,5.5,106,12,8.833333333333334,0,.2636459373978122,.1001651902501512,.100829909213369,.2048257901036771,.0157333869794098,.0194687933390153
2508730,North Attleborough,2018,25,MA,0,ecd,ecd,0,5.5,735,12,61.25,0,.0305516100809202,.0388978919493663,.040578950851788,.0267905066703434,.020857115551698,.0238015486338664
2508730,North Attleborough,2018,25,MA,0,gender,fem,0,5.5,2117,12,176.4166666666667,0,.62234973685811,.0223877201336323,.0251955406155355,.6075095078575488,.0146628224269906,.0186143173326041
2508730,North Attleborough,2018,25,MA,0,race,hsp,0,5.5,165,10,16.5,0,.0841312556676083,.0922341286110518,.0929555793633029,.1232570723590944,.0143919162245495,.0184016765770915
2508730,North Attleborough,2018,25,MA,0,gender,mal,0,5.5,2034,12,169.5,0,.4412940667033913,.0231217540797249,.0258499664574353,.4458842321788515,.0145751208866211,.0185453119977272
2508730,North Attleborough,2018,25,MA,0,gender,mfg,1,5.5,4151,12,345.9166666666667,0,-.1810556701547187,.0321842434198028,.0321842434198028,-.1616252756786972,.0052114606445839,.0052114606445839
2508730,North Attleborough,2018,25,MA,0,ecd,nec,0,5.5,3418,12,284.8333333333333,0,.6491132479363506,.0173153764838122,.0208189220879327,.6356467299519144,.0158145866234457,.0195344720508105
2508730,North Attleborough,2018,25,MA,0,ecd,neg,1,5.5,4153,12,346.0833333333333,0,.6185616378554305,.0425777906998559,.0425777906998559,.608856223281571,.0168774177785679,.0168774177785679
2508730,North Attleborough,2018,25,MA,0,race,wag,1,5.5,3617,10,361.7,0,-.6141138632970399,.0752359618617418,.0752359618617418,-.4999142160668315,.0136094141573948,.0136094141573948
2508730,North Attleborough,2018,25,MA,0,race,wbg,1,5.5,3530,12,294.1666666666667,0,.2728962456746611,.1017028421464849,.1017028421464849,.3173064703462503,.00700819166316,.00700819166316
2508730,North Attleborough,2018,25,MA,0,race,whg,1,5.5,3589,10,358.9,0,.452410927404865,.0939017424942896,.0939017424942896,.398875188090833,.0029500062979892,.0029500062979892
2508730,North Attleborough,2018,25,MA,0,race,wht,0,5.5,3424,12,285.3333333333333,0,.5365421830724734,.0176182508446166,.0210714977386774,.5221322604499274,.0142073386979671,.018257681153755
2508760,North Brookfield,2018,25,MA,0,all,all,0,5.5,512,11,46.54545454545455,0,-.1287044746896305,.0436308335539173,.0451359600622042,-.1125024117301134,.0239776988013968,.0265786472199759
2508760,North Brookfield,2018,25,MA,0,ecd,ecd,0,5.5,213,11,19.36363636363636,0,-.33289978532429,.0666942294830565,.0676884443643512,-.3150837604401594,.0289113668732796,.0311024369256622
2508760,North Brookfield,2018,25,MA,0,gender,fem,0,5.5,235,11,21.36363636363636,0,-.0380936647377641,.062723416392233,.063779559562925,-.0268215764179685,.0243105181906452,.0268792809228803
2508760,North Brookfield,2018,25,MA,0,gender,mal,0,5.5,277,11,25.18181818181818,0,-.2071945517850893,.0586686781116816,.0597964802099535,-.1685949231672129,.0242458130081414,.0268207736029218
2508760,North Brookfield,2018,25,MA,0,gender,mfg,1,5.5,512,11,46.54545454545455,0,-.1691008870473252,.0858850438393412,.0858850438393412,-.1417733467492445,.0053852264114374,.0053852264114374
2508760,North Brookfield,2018,25,MA,0,ecd,nec,0,5.5,299,11,27.18181818181818,0,.0196449471527733,.0556428824361107,.0568307629715288,.0293473003534697,.029703920484855,.0318404984320914
2508760,North Brookfield,2018,25,MA,0,ecd,neg,1,5.5,512,11,46.54545454545455,0,.3525447324770634,.0868576456746177,.0868576456746177,.3444310607936291,.0238396717056035,.0238396717056035
2508760,North Brookfield,2018,25,MA,0,race,wht,0,5.5,452,11,41.09090909090909,0,-.160468483541951,.0466245425394486,.048035957585335,-.1225859258576812,.0240227508319529,.0266192976197255
2508790,North Middlesex,2018,25,MA,0,all,all,0,5.5,2995,12,249.5833333333333,0,.4955387335889186,.0188773603956158,.0221350398606647,.4764526214160799,.0157876748501066,.0195126913931962
2508790,North Middlesex,2018,25,MA,0,ecd,ecd,0,5.5,633,12,52.75,0,.1533448096125494,.040106437388054,.0417388496977235,.1244244703309242,.0220941253770398,.0248926660767742
2508790,North Middlesex,2018,25,MA,0,gender,fem,0,5.5,1466,12,122.1666666666667,0,.5582885502541746,.0260025773120408,.0284559182068671,.5456922930674193,.0162653733845892,.0199011763364262
2508790,North Middlesex,2018,25,MA,0,race,hsp,0,5.5,62,8,7.75,0,.5414999846818036,.1264261328830968,.126953425829718,.3685157062726838,.0160080756943586,.0196914432094182
2508790,North Middlesex,2018,25,MA,0,gender,mal,0,5.5,1529,12,127.4166666666667,0,.4310070304101283,.026789438826989,.0291766908129116,.4083998691641458,.0161761677997748,.0198283345977392
2508790,North Middlesex,2018,25,MA,0,gender,mfg,1,5.5,2995,12,249.5833333333333,0,-.1272815198440462,.0373337388903609,.0373337388903609,-.1372924239032735,.0052658733066034,.0052658733066034
2508790,North Middlesex,2018,25,MA,0,ecd,nec,0,5.5,2362,12,196.8333333333333,0,.5845071673672321,.0209550820136892,.0239315840747681,.5630982495507693,.0180636011854199,.0213959841096251
2508790,North Middlesex,2018,25,MA,0,ecd,neg,1,5.5,2995,12,249.5833333333333,0,.4311623577546827,.0452508760375126,.0452508760375126,.438673779219845,.0177747773436655,.0177747773436655
2508790,North Middlesex,2018,25,MA,0,race,whg,1,5.5,2787,8,348.375,0,-.0358657721688052,.1279618513974674,.1279618513974674,.1176931080912651,.0029001130927228,.0029001130927228
2508790,North Middlesex,2018,25,MA,0,race,wht,0,5.5,2725,12,227.0833333333333,0,.5056342125129984,.0197653317020755,.0228970214530258,.4862088143639489,.0158320410200215,.0195486053490542
2508820,North Reading,2018,25,MA,0,all,all,0,5.5,2205,12,183.75,0,.7610748278250381,.0218832633010774,.0247483831154994,.7562442915940186,.0174511298539596,.0208814841764944
2508820,North Reading,2018,25,MA,0,race,asn,0,5.5,96,12,8,0,1.398642469863178,.0944073017872391,.0951122698965495,1.261132893633859,.0221803487641977,.0249692274517029
2508820,North Reading,2018,25,MA,0,ecd,ecd,0,5.5,185,11,16.81818181818182,0,.1655825632756499,.0693920202892222,.0703481181976255,.2359466778558773,.0240944919900783,.0266840587709849
2508820,North Reading,2018,25,MA,0,gender,fem,0,5.5,1118,12,93.16666666666667,0,.849891172893204,.0305131383290824,.0326290800485851,.840557762088065,.0178863775733905,.0212465750400227
2508820,North Reading,2018,25,MA,0,race,hsp,0,5.5,60,8,7.5,0,1.030904570002064,.1182883581306203,.1188517602871961,.8170129209982738,.0176506633920812,.0210485240911087
2508820,North Reading,2018,25,MA,0,gender,mal,0,5.5,1087,12,90.58333333333333,0,.6724635787931611,.0289733306847026,.0311938959588632,.6674838361929047,.0178065359788172,.0211794044250149
2508820,North Reading,2018,25,MA,0,gender,mfg,1,5.5,2205,12,183.75,0,-.1774275941000429,.0420773751754414,.0420773751754414,-.1730739258951602,.0052831202809779,.0052831202809779
2508820,North Reading,2018,25,MA,0,ecd,nec,0,5.5,2005,12,167.0833333333333,0,.8194083633185226,.0226059218668827,.0253896230294752,.8088712200375082,.0185539102808756,.0218115115236017
2508820,North Reading,2018,25,MA,0,ecd,neg,1,5.5,2190,11,199.0909090909091,0,.6538258000428727,.0729813687407371,.0729813687407371,.5729245421816309,.0177681812409489,.0177681812409489
2508820,North Reading,2018,25,MA,0,race,wag,1,5.5,2053,12,171.0833333333333,0,-.6773016162360427,.0971628500931436,.0971628500931436,-.5339179981092161,.0137462670527305,.0137462670527305
2508820,North Reading,2018,25,MA,0,race,whg,1,5.5,2017,8,252.125,0,-.3095637163749289,.1204990310198126,.1204990310198126,-.0897980254736311,.002921969329766,.002921969329766
2508820,North Reading,2018,25,MA,0,race,wht,0,5.5,1957,12,163.0833333333333,0,.7213408536271356,.0229756568453629,.0257193713298581,.7272148955246427,.0174950236622606,.0209181811153954
2508850,Northampton,2018,25,MA,0,all,all,0,5.5,2336,12,194.6666666666667,0,.325293598665377,.0229690537336656,.025713472802157,.2979520175964857,.0179597131877785,.0213083492091877
2508850,Northampton,2018,25,MA,0,race,asn,0,5.5,74,10,7.4,0,-.0609964881019576,.1359569549531967,.1364474215742929,.0896316681697395,.0226284313309816,.0253680971445313
2508850,Northampton,2018,25,MA,0,race,blk,0,5.5,38,9,4.222222222222222,0,-.2437844442707824,.1759898610592728,.1763690348382884,.1239098570298783,.0192405087397697,.0223984737158267
2508850,Northampton,2018,25,MA,0,ecd,ecd,0,5.5,662,11,60.18181818181818,0,-.3813662651469775,.0415341476082524,.0431125349715295,-.3318679839993228,.0236694774030901,.0263009241048451
2508850,Northampton,2018,25,MA,0,gender,fem,0,5.5,1126,12,93.83333333333333,0,.4317674499302722,.0345584607477457,.0364402588270272,.3791641093394461,.0183888044136121,.0216712384508941
2508850,Northampton,2018,25,MA,0,race,hsp,0,5.5,300,8,37.5,0,-.4065732142777814,.0650070847004532,.0660267091060818,-.3644696290425872,.0181532076771153,.0214716882708814
2508850,Northampton,2018,25,MA,0,gender,mal,0,5.5,1210,12,100.8333333333333,0,.2249690988401793,.0303639310922161,.0324895916487126,.2219584071476391,.0183055798583662,.0216006643921999
2508850,Northampton,2018,25,MA,0,gender,mfg,1,5.5,2336,12,194.6666666666667,0,-.2067983510900929,.0460027773142702,.0460027773142702,-.157205702191807,.005304694726238,.005304694726238
2508850,Northampton,2018,25,MA,0,ecd,nec,0,5.5,1619,12,134.9166666666667,0,.6230174016665095,.0254109927496116,.0279163716597996,.5789826132995983,.02156188468028,.0244214929764567
2508850,Northampton,2018,25,MA,0,ecd,neg,1,5.5,2281,11,207.3636363636364,0,1.004383666813487,.0486909023336486,.0486909023336486,.9108505972989211,.0194950361868492,.0194950361868492
2508850,Northampton,2018,25,MA,0,race,wag,1,5.5,1701,10,170.1,0,.5551845469463937,.1383933722567129,.1383933722567129,.3864481019184243,.0138415733212934,.0138415733212934
2508850,Northampton,2018,25,MA,0,race,wbg,1,5.5,1665,9,185,0,.7379725031152184,.1778787876057785,.1778787876057785,.3521699130582855,.0070526891376939,.0070526891376939
2508850,Northampton,2018,25,MA,0,race,whg,1,5.5,1927,8,240.875,0,.9007612731222175,.0699596522696578,.0699596522696578,.8405493991307509,.0030136682757516,.0030136682757516
2508850,Northampton,2018,25,MA,0,race,wht,0,5.5,1627,12,135.5833333333333,0,.4941880588444361,.0258540496719476,.0283202602136136,.4760797700881638,.018017931154334,.021357441122844
2508880,Northborough,2018,25,MA,0,all,all,0,5.5,2275,12,189.5833333333333,0,.6487064286269778,.0225364864183858,.0253278201630803,.6298575453251365,.0176245656559087,.0210266441162841
2508880,Northborough,2018,25,MA,0,race,asn,0,5.5,287,12,23.91666666666667,0,1.245916722988786,.0766746477496739,.0775410011649568,1.288860558860829,.0221256197990879,.0249206239835044
2508880,Northborough,2018,25,MA,0,race,blk,0,5.5,50,12,4.166666666666667,0,.3375993702286465,.1377165848550963,.1382008067931522,.3161871026255482,.018928875544069,.0221313528189373
2508880,Northborough,2018,25,MA,0,ecd,ecd,0,5.5,310,12,25.83333333333333,0,.1324642220799958,.0583538206241084,.0594875922824069,.0518115013832131,.0240305201257014,.0266263092775767
2508880,Northborough,2018,25,MA,0,gender,fem,0,5.5,1107,12,92.25,0,.7217382650023252,.0320191917543644,.0340416494125947,.7092456061214401,.0180616014226957,.0213942958329026
2508880,Northborough,2018,25,MA,0,race,hsp,0,5.5,172,12,14.33333333333333,0,.3899956899510428,.0841771310175383,.0849670208991175,.2695918932232143,.0178217885584731,.0211922296055972
2508880,Northborough,2018,25,MA,0,gender,mal,0,5.5,1168,12,97.33333333333333,0,.591562231673101,.0302969725906059,.0324270227169128,.5550858084968338,.0179788187389564,.0213244547757189
2508880,Northborough,2018,25,MA,0,gender,mfg,1,5.5,2275,12,189.5833333333333,0,-.1301760333292242,.0440810071205126,.0440810071205126,-.1541597976246063,.0053111900814885,.0053111900814885
2508880,Northborough,2018,25,MA,0,ecd,nec,0,5.5,1965,12,163.75,0,.7332089374937345,.023666567453161,.0263384067312788,.7107985778871491,.0194473377296081,.02257639016767
2508880,Northborough,2018,25,MA,0,ecd,neg,1,5.5,2275,12,189.5833333333333,0,.6007447154137386,.0629704279519017,.0629704279519017,.6589870765039361,.0182869957391121,.0182869957391121
2508880,Northborough,2018,25,MA,0,race,wag,1,5.5,1958,12,163.1666666666667,0,-.649208904383456,.0805451878350863,.0805451878350863,-.7145652443411041,.0134537849995243,.0134537849995243
2508880,Northborough,2018,25,MA,0,race,wbg,1,5.5,1721,12,143.4166666666667,0,.2591084483766839,.1399084823018379,.1399084823018379,.2581082118941769,.0070543326177953,.0070543326177953
2508880,Northborough,2018,25,MA,0,race,whg,1,5.5,1843,12,153.5833333333333,0,.2067121286542876,.0877172449532962,.0877172449532962,.3047034212965109,.0030128768216703,.0030128768216703
2508880,Northborough,2018,25,MA,0,race,wht,0,5.5,1671,12,139.25,0,.5967078186053304,.0246683131943137,.0272420801331324,.5742953145197252,.0176836621896741,.0210762035640183
2508940,Northbridge,2018,25,MA,0,all,all,0,5.5,2142,12,178.5,0,.217495895084565,.0227564209051749,.0255237134159733,.1817431086848787,.017902539925899,.0212601830667527
2508940,Northbridge,2018,25,MA,0,ecd,ecd,0,5.5,650,12,54.16666666666666,0,-.2669900996047334,.0400456131465288,.0416804077044442,-.2882104113044814,.0235058502394234,.02615376538305
2508940,Northbridge,2018,25,MA,0,gender,fem,0,5.5,1065,12,88.75,0,.3938009796137162,.032069937820656,.0340893849452875,.331359261071029,.018329646962476,.0216210639424251
2508940,Northbridge,2018,25,MA,0,race,hsp,0,5.5,146,12,12.16666666666667,0,-.0627821398451612,.0840594492150004,.0848504346273871,-.1741974990387785,.0180967673697177,.0214239920992122
2508940,Northbridge,2018,25,MA,0,gender,mal,0,5.5,1077,12,89.75,0,.0533917598350338,.0324099666378167,.034409463692299,.0346066950535103,.0182512449281367,.0215546373121949
2508940,Northbridge,2018,25,MA,0,gender,mfg,1,5.5,2142,12,178.5,0,-.3404092197786824,.0455948116487516,.0455948116487516,-.2967525660175187,.0052992478333271,.0052992478333271
2508940,Northbridge,2018,25,MA,0,ecd,nec,0,5.5,1492,12,124.3333333333333,0,.4239570698271422,.0260153757553228,.0284676137007985,.3832529759652036,.021534709044923,.0243975027796477
2508940,Northbridge,2018,25,MA,0,ecd,neg,1,5.5,2142,12,178.5,0,.6909471694318755,.0477540669259915,.0477540669259915,.6714633872696851,.019371804705057,.019371804705057
2508940,Northbridge,2018,25,MA,0,race,whg,1,5.5,2006,12,167.1666666666667,0,.3010422405034642,.0875097772476931,.0875097772476931,.3805440522529838,.0029493721423017,.0029493721423017
2508940,Northbridge,2018,25,MA,0,race,wht,0,5.5,1860,12,155,0,.238260100658303,.0243304359108428,.0269365061902779,.2063465532142054,.0179501442444602,.0213002846607822
2509000,Norton,2018,25,MA,0,all,all,0,5.5,2304,12,192,0,.3586864231429329,.0203267899283979,.0233834052892318,.3530828979591764,.0166184225189245,.0201907507351986
2509000,Norton,2018,25,MA,0,race,asn,0,5.5,44,12,3.666666666666667,0,.5437714022572961,.139258215977132,.1397370959024868,.501037779367534,.0215834587974616,.0244405429950963
2509000,Norton,2018,25,MA,0,race,blk,0,5.5,50,12,4.166666666666667,0,-.0607384621581078,.1090201181546875,.1096311607919449,-.0862165980665335,.0179932648826443,.0213366358494124
2509000,Norton,2018,25,MA,0,ecd,ecd,0,5.5,462,12,38.5,0,-.0715375221279161,.0455190418958216,.046963692670411,-.0560984717155099,.0228753241459413,.0255885697727582
2509000,Norton,2018,25,MA,0,gender,fem,0,5.5,1183,12,98.58333333333333,0,.4586024287362218,.0285656886793772,.0308156425189278,.4748787494416599,.0170743168040009,.0205676139247316
2509000,Norton,2018,25,MA,0,race,hsp,0,5.5,90,12,7.5,0,-.0722376488784091,.0900144526706752,.0907535505846933,-.0685142674246256,.016827701539386,.0203633491187496
2509000,Norton,2018,25,MA,0,gender,mal,0,5.5,1121,12,93.41666666666667,0,.2602833141220436,.0285434526373765,.0307950311347368,.2269543386710071,.0169917529632899,.0204991247861683
2509000,Norton,2018,25,MA,0,gender,mfg,1,5.5,2304,12,192,0,-.1983191146141782,.0403822641538244,.0403822641538244,-.2479244107706528,.0052828050365184,.0052828050365184
2509000,Norton,2018,25,MA,0,ecd,nec,0,5.5,1842,12,153.5,0,.4671574183353618,.0223107918842387,.0251272101242669,.4584260346343131,.0189415823088152,.0221422218531711
2509000,Norton,2018,25,MA,0,ecd,neg,1,5.5,2304,12,192,0,.5386949404632779,.0506927471105618,.0506927471105618,.5145245063498231,.0181581954254411,.0181581954254411
2509000,Norton,2018,25,MA,0,race,wag,1,5.5,2058,12,171.5,0,-.1562480270218303,.1409317770139394,.1409317770139394,-.1176292874929618,.0138303016387318,.0138303016387318
2509000,Norton,2018,25,MA,0,race,wbg,1,5.5,2064,12,172,0,.4482618373935736,.1111499042628252,.1111499042628252,.4696250899411057,.0070134963387447,.0070134963387447
2509000,Norton,2018,25,MA,0,race,whg,1,5.5,2104,12,175.3333333333333,0,.4597610241138749,.092582486166523,.092582486166523,.4519227592991978,.0029331022578897,.0029331022578897
2509000,Norton,2018,25,MA,0,race,wht,0,5.5,2014,12,167.8333333333333,0,.3875233752354658,.0216544465450677,.0245462891146594,.3834084918745722,.0166665978469386,.0202304209552101
2509030,Norwell,2018,25,MA,0,all,all,0,5.5,2859,12,238.25,0,.5786278036263431,.0197543106214837,.0228875084327088,.5728750799645987,.0162913771599065,.0199224350419257
2509030,Norwell,2018,25,MA,0,race,asn,0,5.5,94,12,7.833333333333333,0,.9577430241509457,.1164107919881995,.1169832370275636,.9189852185876158,.0212840063959386,.0241765046376805
2509030,Norwell,2018,25,MA,0,race,blk,0,5.5,255,12,21.25,0,.0347477122391006,.0596113444565995,.0607216406403072,.069738353448462,.017675326910846,.0210692104654803
2509030,Norwell,2018,25,MA,0,ecd,ecd,0,5.5,274,12,22.83333333333333,0,.1396521938200814,.057664093026225,.0588111628746141,.1046031544367545,.0231389527755889,.025824515170364
2509030,Norwell,2018,25,MA,0,gender,fem,0,5.5,1412,12,117.6666666666667,0,.6498865517418645,.0278362586482808,.0301407124942533,.6673657902327956,.0167561783538376,.0203042843079741
2509030,Norwell,2018,25,MA,0,race,hsp,0,5.5,54,12,4.5,0,.0777836854099078,.1272786186283888,.1278023943988457,.2727349672674326,.0165050835095449,.0200975677605645
2509030,Norwell,2018,25,MA,0,gender,mal,0,5.5,1447,12,120.5833333333333,0,.4997968095322756,.0271789061562032,.0295346947499877,.4878496741516831,.0166680175973427,.0202315906161318
2509030,Norwell,2018,25,MA,0,gender,mfg,1,5.5,2859,12,238.25,0,-.1500897422095889,.0389043729596261,.0389043729596261,-.1795161160811126,.0052701408063064,.0052701408063064
2509030,Norwell,2018,25,MA,0,ecd,nec,0,5.5,2585,12,215.4166666666667,0,.6255934249682614,.0205625457711636,.0235886316415016,.6161692590929693,.0173295017395896,.0207799441475637
2509030,Norwell,2018,25,MA,0,ecd,neg,1,5.5,2859,12,238.25,0,.48594123114818,.0612206330670333,.0612206330670333,.5115661046562148,.0174615241763348,.0174615241763348
2509030,Norwell,2018,25,MA,0,race,wag,1,5.5,2448,12,204,0,-.3159733549300717,.1182995183115004,.1182995183115004,-.3102162846649971,.0137596532653685,.0137596532653685
2509030,Norwell,2018,25,MA,0,race,wbg,1,5.5,2609,12,217.4166666666667,0,.6070219569817734,.0632203759031574,.0632203759031574,.5390305804741568,.0069811396724378,.0069811396724378
2509030,Norwell,2018,25,MA,0,race,whg,1,5.5,2408,12,200.6666666666667,0,.5639859838109662,.1290083342321883,.1290083342321883,.3360339666551861,.0029558266826495,.0029558266826495
2509030,Norwell,2018,25,MA,0,race,wht,0,5.5,2354,12,196.1666666666667,0,.641769669220874,.0210547747889442,.0240189257782361,.6087689339226188,.0163443283512495,.0199657586253787
2509060,Norwood,2018,25,MA,0,all,all,0,5.5,2940,12,245,0,.3335299295788615,.0195912287484277,.0227469008438616,.3470869065007069,.0160899206900052,.0197580362395681
2509060,Norwood,2018,25,MA,0,race,asn,0,5.5,171,12,14.25,0,.9509194743163636,.0811522757149396,.0819713188123799,.9525882802792754,.0210652551833691,.0239841494361148
2509060,Norwood,2018,25,MA,0,race,blk,0,5.5,312,12,26,0,-.2574277032536516,.0553972750731854,.0565903113585834,-.1940335830431072,.0174870540027514,.0209115161078428
2509060,Norwood,2018,25,MA,0,ecd,ecd,0,5.5,598,9,66.44444444444444,0,-.092596035563251,.0431874713475203,.0447075266092874,-.0818046318752323,.0223275493546683,.025100077856823
2509060,Norwood,2018,25,MA,0,gender,fem,0,5.5,1458,12,121.5,0,.4721782042691211,.027005340593362,.0293750519095838,.5023062633397095,.0165572558190508,.0201404361544361
2509060,Norwood,2018,25,MA,0,gender,mal,0,5.5,1482,12,123.5,0,.1929906442688145,.0276503132506322,.0299690686706368,.1960388810765414,.0164711427792281,.0200697033532423
2509060,Norwood,2018,25,MA,0,gender,mfg,1,5.5,2940,12,245,0,-.2791875600003066,.0386500743003371,.0386500743003371,-.3062673822631681,.0052602442043971,.0052602442043971
2509060,Norwood,2018,25,MA,0,ecd,nec,0,5.5,2133,12,177.75,0,.4983334508010089,.0224618256737874,.0252614106242479,.5070182513773125,.0189597124491267,.0221577332863043
2509060,Norwood,2018,25,MA,0,ecd,neg,1,5.5,2731,9,303.4444444444445,0,.5909294863642599,.0486794750792621,.0486794750792621,.5888228832525448,.0184450280758095,.0184450280758095
2509060,Norwood,2018,25,MA,0,race,wag,1,5.5,2196,12,183,0,-.4653582305348083,.0842506078081969,.0842506078081969,-.4741707819324582,.0136718807543375,.0136718807543375
2509060,Norwood,2018,25,MA,0,race,wbg,1,5.5,2337,12,194.75,0,.7429889470352069,.059844224014279,.059844224014279,.6724510813899245,.0069980286592375,.0069980286592375
2509060,Norwood,2018,25,MA,0,race,wht,0,5.5,2025,12,168.75,0,.4855612437815553,.0226378678840795,.0254180706676233,.4784174983468172,.0161538367901153,.0198101209303505
